Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,Checking date type of Order Date,,,,,,,,,,,,,,,,,,,,,,
4798,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,31.104,6,0.2,10.8864,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4799,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,3,0.2,8.3028,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4800,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4801,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,2,0.2,0.4172,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4802,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,-7.612,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4803,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,8,0.7,-9.8208,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4804,CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.594,1,0.4,-7.2589,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4805,CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,9,0.2,19.3392,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4806,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,2,0,18.2112,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4807,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,42.8,10,0,19.26,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4808,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.089,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4809,CA-2014-149055,11/23/2014,11/28/2014,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,62.808,3,0.2,21.1977,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4810,CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4811,CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,239.9,2,0,71.97,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4812,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0.3,-21.7176,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4813,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,4,0.4,179.9964,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4814,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,3,0.2,9.7152,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4815,CA-2016-111696,05-08-2016,05-10-2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,17.94,3,0,8.073,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4816,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,3,0.2,6.1641,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4817,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.656,2,0.2,5.6316,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4818,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,2,0.2,8.1552,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4819,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136,4,0.2,-42.588,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4820,CA-2017-117436,06-08-2017,6/14/2017,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,10.36,2,0,5.0764,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4821,CA-2015-140025,04-07-2015,04-11-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,8,0.8,-1181.2824,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4822,CA-2015-140025,04-07-2015,04-11-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.952,6,0.2,47.994,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4823,CA-2016-134222,07-10-2016,07-11-2016,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,0.7,-35.8848,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4824,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,7,0.7,-24.276,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4825,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",127.554,3,0.3,-9.111,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4826,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4827,US-2017-136707,11-12-2017,11/15/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,14.016,4,0.2,4.9056,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4828,CA-2014-152562,11-01-2014,11-08-2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4829,CA-2014-152562,11-01-2014,11-08-2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3,0,1.6356,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4830,CA-2016-152408,5/15/2016,5/21/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,13.776,3,0.2,4.4772,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4831,CA-2014-120278,11-07-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0,68.8464,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4832,CA-2014-120278,11-07-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4833,CA-2014-120278,11-07-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4834,CA-2014-120278,11-07-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4835,CA-2017-167661,10-05-2017,10-10-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4836,CA-2017-167661,10-05-2017,10-10-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96,2,0,27.882,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4837,CA-2017-167661,10-05-2017,10-10-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4838,CA-2017-106831,06-01-2017,06-03-2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,2,0.7,-2.6586,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4839,CA-2017-106831,06-01-2017,06-03-2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,27.744,6,0.2,10.0572,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4840,CA-2017-106831,06-01-2017,06-03-2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,4,0.4,-34.3148,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4841,CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0,11.5836,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4842,CA-2016-136049,12/23/2016,12/28/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3,0.7,-4.0722,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4843,CA-2017-118402,9/29/2017,10-04-2017,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4844,US-2016-139388,11-07-2016,11-09-2016,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0,0.2992,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4845,US-2014-128685,04-04-2014,04-05-2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4846,CA-2015-124044,7/23/2015,7/26/2015,Second Class,MS-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3,0.2,3.6792,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4847,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4848,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,0.2,17.908,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4849,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4850,CA-2014-107818,09-08-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,5.88,2,0,2.646,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4851,CA-2014-107818,09-08-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,0.2,121.99,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4852,CA-2014-107818,09-08-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,0,91.152,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4853,CA-2014-107818,09-08-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4854,CA-2014-113320,12-12-2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0,4.5144,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4855,CA-2014-113320,12-12-2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0,0.6258,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4856,CA-2014-113320,12-12-2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4857,CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4858,CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4859,CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0,92.97,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4860,CA-2017-136063,12/15/2017,12/19/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4861,CA-2016-101546,12/18/2016,12/24/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4862,CA-2014-138940,04-11-2014,4/16/2014,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4863,CA-2016-125164,11-10-2016,11/14/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4864,CA-2016-125164,11-10-2016,11/14/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4865,CA-2017-163531,6/26/2017,6/30/2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4866,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4867,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4868,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4869,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4870,CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,2,0.4,-14.998,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4871,CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4872,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,2,0.2,0.6156,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4873,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,0.8,-46.716,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4874,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,3,0.2,-11.5938,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4875,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4876,CA-2014-132864,12-02-2014,12-07-2014,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4877,US-2014-155817,10-03-2014,10-09-2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4878,US-2014-155817,10-03-2014,10-09-2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,3,0.2,0.4644,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4879,US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,,FALSE,,,,,,,,,,,,,,,,,,,,,,
4880,CA-2017-143567,11-02-2017,11-05-2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2,0,2.6068,,TRUE,,,,,,,,,,,,,,,,,,,,,,
4881,CA-2017-143567,11-02-2017,11-05-2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,4,0,292.776,,TRUE,,,,,,,,,,,,,,,,,,,,,,
